태인엔지니어링,남동구,태인엔지니어링(주),"설립일                            2005년 07월 08일                                (업력 17년)대표자명시춘근업종기타 엔지니어링 서비스업재무정보매출액 25억원▲영업이익 1억원▲(2020년 기준)전체평균연봉3500만원▲                                                            (2020년 기준)전체기업주소전북 부안군 부안읍 상원길 19, 1층 104호","27억 1,329만원",16명
트레즘,남동구,트레즘에 대한 검색결과 없음,트레즘에 대한 검색결과 없음,트레즘에 대한 검색결과 없음,트레즘에 대한 검색결과 없음
티-테크,남동구,(주)티엠씨테크,설립일                            2012년 06월 21일                                (업력 10년)대표자명최운태업종항공기용 부품 제조업재무정보매출액 5억원▲영업이익 5000만원▲(2020년 기준)전체평균연봉3500만원▲                                                            (2020년 기준)전체기업주소경남 창원시 성산구 연덕로15번길 49,"5억 6,830만원",3명
파워레이저,남동구,(주)파워레이저,설립일                            2014년 10월 10일                                (업력 8년)대표자명박상도업종절삭가공 및 유사처리업재무정보매출액 12억원▲영업이익 1억원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소경기도 광주시 오포읍 양벌리78-8,"12억 9,811만원",6명
한마음펫,남동구,한마음펫,"대표자명이창임업종단미 사료 및 기타 사료 제조업재무정보매출액 1억원▲영업이익 916.1만원▲(2019년 기준)전체기업주소인천 남동구 호구포로 183, 406호,605호","1억 9,752만원",중소기업
(주)나인텍,청주시,(주)나인텍,설립일                            2013년 10월 15일                                (업력 9년)대표자명김도우업종금속탱크 및 저장용기 제조업재무정보매출액 20억원▲영업이익 1억원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소전북 완주군 봉동읍 테크노밸리1로 24,"20억 9,277만원",1명
(주)넥소바이오,청주시,(주)넥소바이오,"설립일                            2017년 06월 27일                                (업력 5년)대표자명최성준업종의료용품 및 기타 의약 관련제품 제조업재무정보매출액 7억원▲영업이익 1억원▲(2019년 기준)전체평균연봉3000만원▲                                                            (2019년 기준)전체기업주소충북 청주시 상당구 산성로92번길 27, 601호","7억 1,844만원",중소기업
(주)명진솔루션,청주시,(주)명진솔루션,"설립일                            2020년 11월 12일                                (업력 2년)대표자명한동윤업종사업시설 유지ㆍ관리 서비스업기업주소충북 청주시 흥덕구 직지대로436번길 76, 803호",중소기업,업력 3년차
(주)비즈포스,청주시,(주)비즈포스,"설립일                            2011년 08월 23일                                (업력 11년)대표자명황선민업종컴퓨터시스템 통합 자문 및 구축 서비스업재무정보매출액 2억원▲영업이익 1000만원▲(2021년 기준)전체기업주소충북 청주시 흥덕구 직지대로436번길 76, 1242호","2억 1,713만원",중소기업
(주)선반도체,청주시,(주)선반도체,"설립일                            2010년 01월 29일                                (업력 12년)대표자명최용규업종기타 반도체소자 제조업재무정보매출액 1억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소충북 청주시 흥덕구 직지대로436번길 76, 629호","1억 9,552만원",5명
(주)씨케이에스,청주시,(주)씨케이에스,설립일                            2014년 05월 19일                                (업력 8년)대표자명정영국업종주형 및 금형 제조업재무정보매출액 15억원▲영업이익 1억원▲(2019년 기준)전체평균연봉5500만원▲                                                            (2019년 기준)전체기업주소경기 화성시 마도면 마도로 574-86,17억 189만원,4명
(주)에스디티솔루션,청주시,(주)에스디티솔루션,"설립일                            2020년 10월 16일                                (업력 2년)업종경영 컨설팅업기업주소충북 청주시 흥덕구 직지대로436번길 76, 5층 529호",중소기업,업력 3년차
(주)엔터순,청주시,(주)엔터순,"설립일                            2020년 02월 06일                                (업력 2년)대표자명김남균업종광고매체 판매업재무정보매출액 7500만원▲영업이익 452만원▲(2020년 기준)전체기업주소충북 청주시 흥덕구 직지대로436번길 76, 1136호","9,209만원",중소기업
(주)우인켐텍,청주시,(주)우인켐텍,대표자명권영규업종석탄화학계 화합물 및 기타 기초 유기 화학물질 제..재무정보매출액 60억원▲(2018년 기준)전체평균연봉4500만원▲                                                            (2018년 기준)전체기업주소충북 음성군 금왕읍 금일로 514-9,"68억 8,616만원",12명
(주)직지안전기술,청주시,(주)직지안전기술,"설립일                            2020년 12월 29일                                (업력 2년)대표자명이상호업종건축설계 및 관련 서비스업재무정보매출액 7억원▲영업이익 1억원▲(2021년 기준)전체기업주소충북 청주시 흥덕구 직지대로436번길 76, 10층 1022호","7억 1,196만원",중소기업
파란이앤지 ,충북 청주시 흥덕구 직지대로436번길 76 507호,정보없음,중소기업,11명,정보없음
(주)현이엔지,청주시,(주)현이엔지,"설립일                            2009년 02월 20일                                (업력 13년)대표자명김종현업종내부 통신배선 공사업재무정보매출액 20억원▲영업이익 1억원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소인천 남동구 은청로 4-7, B동 319호","21억 3,722만원",15명
